UserID,month_%
B000TDSO38,0.3333333333333333
B00137TD8E,0.3333333333333333
B00EUINF7S,0.3333333333333333
B0015AWTTY,0.3333333333333333
B0015AEKGE,0.3333333333333333
B002B4YPM2,0.3333333333333333
B000TDSMG2,0.3333333333333333
B00123FILU,0.3333333333333333
B005DJ9DBA,0.3333333333333333
B00EUP6C6W,0.3333333333333333
B000TDIAAK,0.3333333333333333
B00EUS9766,0.3333333333333333
B00122VBZ8,0.3333333333333333
B00EUUKX4E,0.3333333333333333
B00EV9OS3Q,0.3333333333333333
B002FU2CEA,0.3333333333333333
B002B48BP4,0.3333333333333333
B00123FDOC,0.3333333333333333
B00123F94Q,0.3333333333333333
B001581VRC,0.3333333333333333
B00123F9Q4,0.3333333333333333
B00157X9YG,0.3333333333333333
B0027RRAZC,0.3333333333333333
B0027U7BLM,0.3333333333333333
B00EWT9TIY,0.3333333333333333
B0056D6CIU,0.3333333333333333
B0027VPNHA,0.3333333333333333
B002B48KYQ,0.3333333333333333
B00EWTYT3Y,0.3333333333333333
B00137MTQM,0.3333333333333333
B00123EL18,0.3333333333333333
B00EVJ6LJA,0.3333333333333333
B00EVCGX8G,0.3333333333333333
B00EU34RHK,0.3333333333333333
B00EU6L50Y,0.3333333333333333
B0014NGJZ2,0.3333333333333333
B00137OGLI,0.3333333333333333
B0056DMPB8,0.3333333333333333
B0056G2C04,0.3333333333333333
B00157V9E8,0.3333333333333333
B0056S13C0,0.3333333333333333
B00EVCCTIE,0.3333333333333333
B00EVCGWK0,0.3333333333333333
B0013GH20Q,0.3333333333333333
B001RXT9OW,0.3333333333333333
B000TDAW2O,0.3333333333333333
B0013TSFYU,0.3333333333333333
B00EZZ865M,0.3333333333333333
B00EZZ89WW,0.3333333333333333
B000TDAVFW,0.3333333333333333
B0057TSH68,0.3333333333333333
B0057TSQ64,0.3333333333333333
B00F02XTBU,0.3333333333333333
B00F02ZDR8,0.3333333333333333
B00F02ZNNM,0.3333333333333333
B00F030XQ8,0.3333333333333333
B002B397F8,0.3333333333333333
B00123CXVS,0.3333333333333333
B001RYD1NG,0.3333333333333333
B00F033KUO,0.3333333333333333
B001S12BZ2,0.3333333333333333
B00287GQLK,0.3333333333333333
B001UWRIMK,0.3333333333333333
B00122YL1E,0.3333333333333333
B00F033ZP4,0.3333333333333333
B00F0AAF3M,0.3333333333333333
B00123BCW4,0.3333333333333333
B002864C8K,0.3333333333333333
B00EZ7ESXE,0.3333333333333333
B005DFKVI8,0.3333333333333333
B0055Y7CMK,0.3333333333333333
B00137MT7G,0.3333333333333333
B002B4K8AK,0.3333333333333333
B00137OHA8,0.3333333333333333
B000TDSQ5O,0.3333333333333333
B0055WJGVW,0.3333333333333333
B0055WJNQA,0.3333333333333333
B0027RHHUA,0.3333333333333333
B0013SELJO,0.3333333333333333
B0055X9MOW,0.3333333333333333
B00EWV4JT6,0.3333333333333333
B00123FBRG,0.3333333333333333
B005CV77K8,0.3333333333333333
B000TDBCAK,0.3333333333333333
B00123FAM2,0.3333333333333333
B000TDB4R6,0.3333333333333333
B00EZ0OV56,0.3333333333333333
B00EZ2H1SS,0.3333333333333333
B001UXVH4E,0.3333333333333333
B00EZ2H930,0.3333333333333333
B00EZ3ST8S,0.3333333333333333
B001RNP2GG,0.3333333333333333
B00EZ3VZ70,0.3333333333333333
B000TDD9J2,0.3333333333333333
B0056B55NU,0.3333333333333333
B00123FAKE,0.3333333333333333
B002JR04C6,0.3333333333333333
B00124BMA0,0.3333333333333333
B004T7MAOO,0.3333333333333333
B000TEBR7W,0.3333333333333333
B004T7LQEY,0.3333333333333333
B0014G2WN2,0.3333333333333333
B001YVXC9A,0.3333333333333333
B0018AYHS2,0.3333333333333333
B00137V6Z2,0.3333333333333333
B0013F4F4I,0.3333333333333333
B000TEBP3S,0.3333333333333333
B00E83ZRRQ,0.3333333333333333
B004VSSJBY,0.3333333333333333
B000TEBO9S,0.3333333333333333
B00E85YBHQ,0.3333333333333333
B0022XZ0PS,0.3333333333333333
B000TEBM86,0.3333333333333333
B00E88YTZC,0.3333333333333333
B000TEBKHE,0.3333333333333333
B00E8JHR6Y,0.3333333333333333
B001OMKJJU,0.3333333333333333
B000TEBIM6,0.3333333333333333
B005HYZD7E,0.3333333333333333
B0018AREVE,0.3333333333333333
B00E82QYS8,0.3333333333333333
B00566N8KC,0.3333333333333333
B004VS61W8,0.3333333333333333
B00EBGO31G,0.3333333333333333
B0018CDAE2,0.3333333333333333
B005HYZLQ2,0.3333333333333333
B0012469NU,0.3333333333333333
B004VPVFY0,0.3333333333333333
B000TE9PR6,0.3333333333333333
B0014CUKDK,0.3333333333333333
B004TC060Y,0.3333333333333333
B00230NU6Q,0.3333333333333333
B00EBGQ4SG,0.3333333333333333
B004VSQ3QW,0.3333333333333333
B00E82Q9AG,0.3333333333333333
B00196K7DE,0.3333333333333333
B00EC2T4S6,0.3333333333333333
B00137RC8M,0.3333333333333333
B005HVTWYC,0.3333333333333333
B000TE9LCK,0.3333333333333333
B0014FR56M,0.3333333333333333
B00137KMKW,0.3333333333333333
B002IWAPOE,0.3333333333333333
B00E80J7Y8,0.3333333333333333
B000TEB3VC,0.3333333333333333
B00E8WFEGQ,0.3333333333333333
B00E95LSIK,0.3333333333333333
B00E9OHNUI,0.3333333333333333
B00137KM48,0.3333333333333333
B00EWO0EYM,0.3333333333333333
B00137KM3Y,0.3333333333333333
B005HX6SWE,0.3333333333333333
B00EWO0NO8,0.3333333333333333
B000TDEXHO,0.3333333333333333
B004VQL0MG,0.3333333333333333
B00EWOPIWK,0.3333333333333333
B005JTTYVI,0.3333333333333333
B000TDEVIU,0.3333333333333333
B00EWPW5IY,0.3333333333333333
B00137KM6Q,0.3333333333333333
B002JOY79A,0.3333333333333333
B000TDESCE,0.3333333333333333
B000TDDHQM,0.3333333333333333
B005F9AYP2,0.3333333333333333
B00EWS87GK,0.3333333333333333
B004YMSQNS,0.3333333333333333
B0027RHLU6,0.3333333333333333
B005D5MSOI,0.3333333333333333
B0015AEHBC,0.3333333333333333
B00EWT4E98,0.3333333333333333
B0027RLGHA,0.3333333333333333
B001ONPJ3A,0.3333333333333333
B000TDF42M,0.3333333333333333
B00EW5ZEPA,0.3333333333333333
B00137V7N8,0.3333333333333333
B004VQK67G,0.3333333333333333
B000TEB5WO,0.3333333333333333
B00E9RXE94,0.3333333333333333
B00E9RZ3A2,0.3333333333333333
B00E9WSJ7Q,0.3333333333333333
B00EN9DQ2I,0.3333333333333333
B00ENE3GH8,0.3333333333333333
B00EVLTBRM,0.3333333333333333
B0013GL9D2,0.3333333333333333
B00EVPA5YG,0.3333333333333333
B001246G5G,0.3333333333333333
B00EVPC486,0.3333333333333333
B0014EU27M,0.3333333333333333
B000TDF6DE,0.3333333333333333
B0014EVNNY,0.3333333333333333
B005J59FFW,0.3333333333333333
B001246FFW,0.3333333333333333
B0014CYAG8,0.3333333333333333
B00EVVAXNS,0.3333333333333333
B000TDF4K4,0.3333333333333333
B005HX71MU,0.3333333333333333
B005A1EUOG,0.3333333333333333
B0012358EW,0.3333333333333333
B001U976SE,0.3333333333333333
B001D7JRJO,0.3333333333333333
B0013R103A,0.3333333333333333
B00122TBJ6,0.3333333333333333
B001NTI9PU,0.3333333333333333
B002CW4LOA,0.3333333333333333
B003042A5G,0.3333333333333333
B0052Q2VFY,0.3333333333333333
B004A9YDCS,0.3333333333333333
B004A8INDY,0.3333333333333333
B001D7L80A,0.3333333333333333
B00136ITHQ,0.3333333333333333
B00307UTEM,0.3333333333333333
B0013R2714,0.3333333333333333
B00160RVNM,0.3333333333333333
B005EP6D2U,0.3333333333333333
B0052Q3XRY,0.3333333333333333
B001D7FWWK,0.3333333333333333
B0026P02R8,0.3333333333333333
B0052SBRWU,0.3333333333333333
B001QU7BIM,0.3333333333333333
B00137MN1S,0.3333333333333333
B002CO4S64,0.3333333333333333
B00307UTD8,0.3333333333333333
B002ZUKOHM,0.3333333333333333
B00122TDGC,0.3333333333333333
B00123HKYS,0.3333333333333333
B004ABXOJY,0.3333333333333333
B0013R48SY,0.3333333333333333
B0015V2BLO,0.3333333333333333
B00123HIJK,0.3333333333333333
B0015TJPZG,0.3333333333333333
B00123HI40,0.3333333333333333
B00137RQD8,0.3333333333333333
B001D506H8,0.3333333333333333
B005331P8U,0.3333333333333333
B00137TN8Y,0.3333333333333333
B00136IT9E,0.3333333333333333
B00137RQJM,0.3333333333333333
B004ABZQNG,0.3333333333333333
B0015T7LKM,0.3333333333333333
B00123HHNW,0.3333333333333333
B0013R4BSG,0.3333333333333333
B001D4VGGY,0.3333333333333333
B00138J7AM,0.3333333333333333
B001VFM99S,0.3333333333333333
B00123HFRK,0.3333333333333333
B00532J6V4,0.3333333333333333
B001331HDC,0.3333333333333333
B004ABYMNG,0.3333333333333333
B0052SCTVS,0.3333333333333333
B0030788TK,0.3333333333333333
B002C1368I,0.3333333333333333
B004ASVM8C,0.3333333333333333
B00130P4KW,0.3333333333333333
B001CX7OEO,0.3333333333333333
B005DUJ54O,0.3333333333333333
B001CX5LG2,0.3333333333333333
B0053R4HTK,0.3333333333333333
B00136RVN4,0.3333333333333333
B00138JUCC,0.3333333333333333
B0026YIEOC,0.3333333333333333
B001V9DBKU,0.3333333333333333
B002ZFVDLS,0.3333333333333333
B00137QMIS,0.3333333333333333
B0053OQT9Y,0.3333333333333333
B00130NSKA,0.3333333333333333
B001R0CY92,0.3333333333333333
B002ZDEBH8,0.3333333333333333
B002ZBHROE,0.3333333333333333
B0053V0LJ6,0.3333333333333333
B002C5VAGY,0.3333333333333333
B002701N52,0.3333333333333333
B005DTFRRY,0.3333333333333333
B00137XMEK,0.3333333333333333
B00123G1BG,0.3333333333333333
B005DUJ5GW,0.3333333333333333
B0026WHWME,0.3333333333333333
B00123HIM2,0.3333333333333333
B002CMYR9O,0.3333333333333333
B00137TO06,0.3333333333333333
B0026P078C,0.3333333333333333
B002CNBYA8,0.3333333333333333
B0026P079G,0.3333333333333333
B003058T1Y,0.3333333333333333
B00122TBZK,0.3333333333333333
B005EJE4R2,0.3333333333333333
B00531ANY4,0.3333333333333333
B00123HJQW,0.3333333333333333
B004A44U62,0.3333333333333333
B001D67HEW,0.3333333333333333
B001VECNBS,0.3333333333333333
B002ZS1LS0,0.3333333333333333
B00532B4GE,0.3333333333333333
B00132ZIB0,0.3333333333333333
B001D48JXM,0.3333333333333333
B002CEBJF2,0.3333333333333333
B004ABZT3I,0.3333333333333333
B001CXK4ZK,0.3333333333333333
B0026RFB22,0.3333333333333333
B001CX9SA2,0.3333333333333333
B004APZVMI,0.3333333333333333
B00137MOS0,0.3333333333333333
B005E63GOW,0.3333333333333333
B005E64L00,0.3333333333333333
B005FH3I98,0.3333333333333333
B001BKGOKI,0.3333333333333333
B001PYQ3RY,0.3333333333333333
B004ZI7TSO,0.3333333333333333
B0016Q5KWA,0.3333333333333333
B00123JUGE,0.3333333333333333
B002EWR6NQ,0.3333333333333333
B00122RQSO,0.3333333333333333
B0016Q45XK,0.3333333333333333
B0013ANDBY,0.3333333333333333
B005FIJJXG,0.3333333333333333
B004ZIH7CW,0.3333333333333333
B005FH2LE6,0.3333333333333333
B002EWPGY2,0.3333333333333333
B002EUOLJA,0.3333333333333333
B004ZJDJ14,0.3333333333333333
B001NYRP82,0.3333333333333333
B0013AMTKK,0.3333333333333333
B001VSV0CC,0.3333333333333333
B001BKO22A,0.3333333333333333
B001Q1OHMO,0.3333333333333333
B001VSUSWA,0.3333333333333333
B004ZJDRSO,0.3333333333333333
B0012F91PW,0.3333333333333333
B004ZCL47W,0.3333333333333333
B002CGLZ5E,0.3333333333333333
B001BKEO6E,0.3333333333333333
B0014LUQEO,0.3333333333333333
B002FTIVZA,0.3333333333333333
B0014LUUA4,0.3333333333333333
B0026BNWLA,0.3333333333333333
B0026DC5CA,0.3333333333333333
B0013ANDQY,0.3333333333333333
B00173C29G,0.3333333333333333
B005FTT386,0.3333333333333333
B0013AOUPW,0.3333333333333333
B002FN6OGE,0.3333333333333333
B001NYTSJQ,0.3333333333333333
B002F8ZRR6,0.3333333333333333
B00123K36A,0.3333333333333333
B002U6SIPQ,0.3333333333333333
B00137XBE6,0.3333333333333333
B004YWM1V6,0.3333333333333333
B00123K34C,0.3333333333333333
B0013XINIY,0.3333333333333333
B0012F92OC,0.3333333333333333
B004YWY8N0,0.3333333333333333
B0026BNWP6,0.3333333333333333
B001BKGM64,0.3333333333333333
B001Q1QC4K,0.3333333333333333
B004ZKM8I8,0.3333333333333333
B001NYRS0C,0.3333333333333333
B0012PEDI2,0.3333333333333333
B004ZEXPFE,0.3333333333333333
B0013L1RS4,0.3333333333333333
B002EX8R1A,0.3333333333333333
B00137RIWC,0.3333333333333333
B0013L1RUM,0.3333333333333333
B0016Q8FUY,0.3333333333333333
B004ZFU808,0.3333333333333333
B002EX6P82,0.3333333333333333
B004ZGCDLE,0.3333333333333333
B001R0GKVA,0.3333333333333333
B005341T30,0.3333333333333333
B001BKNW8A,0.3333333333333333
B002CKIIVO,0.3333333333333333
B005E64LTQ,0.3333333333333333
B001D535WG,0.3333333333333333
B004AB4H4A,0.3333333333333333
B005E64LQ4,0.3333333333333333
B001NTHCVM,0.3333333333333333
B002CKEURK,0.3333333333333333
B0026P0C82,0.3333333333333333
B0026P5TBC,0.3333333333333333
B001QUPDHS,0.3333333333333333
B001VW9UES,0.3333333333333333
B001PZ0CQQ,0.3333333333333333
B001BKLLS8,0.3333333333333333
B001PZC7MI,0.3333333333333333
B001BKNU64,0.3333333333333333
B0013AN76U,0.3333333333333333
B002EOUKOQ,0.3333333333333333
B004ZKMAY0,0.3333333333333333
B004ZKMCZ2,0.3333333333333333
B004ZGD0ZW,0.3333333333333333
B002EYKKDC,0.3333333333333333
B002F8XOLM,0.3333333333333333
B004ZDCQIC,0.3333333333333333
B005FNUVLU,0.3333333333333333
B005FM3U6Y,0.3333333333333333
B0016UJW48,0.3333333333333333
B002F8XM1O,0.3333333333333333
B001NYRVQ8,0.3333333333333333
B004EF3CHK,0.3333333333333333
B0016UF7CE,0.3333333333333333
B001NYTQ0M,0.3333333333333333
B001PYWLNY,0.3333333333333333
B0026E84D8,0.3333333333333333
B002F2GNZM,0.3333333333333333
B004EFJLNO,0.3333333333333333
B00130POBQ,0.3333333333333333
B001D8SMZ8,0.3333333333333333
B001UEXYRQ,0.3333333333333333
B001DBSHRI,0.3333333333333333
B001QP3YAG,0.3333333333333333
B005EYY3ZU,0.3333333333333333
B00123I0BA,0.3333333333333333
B0051RQWZ4,0.3333333333333333
B0051S8Z44,0.3333333333333333
B001QU04I6,0.3333333333333333
B0051S96OC,0.3333333333333333
B002DFG3QU,0.3333333333333333
B00137MMAU,0.3333333333333333
B002DEYQ6A,0.3333333333333333
B00137RNP4,0.3333333333333333
B0051E9OLQ,0.3333333333333333
B0030G72FC,0.3333333333333333
B0030D7T76,0.3333333333333333
B002DDDR66,0.3333333333333333
B0016126ZO,0.3333333333333333
B00123HNJA,0.3333333333333333
B005234B1E,0.3333333333333333
B0026M4ABA,0.3333333333333333
B00160Y950,0.3333333333333333
B001DBQGZS,0.3333333333333333
B00137RNZY,0.3333333333333333
B0051G6DBS,0.3333333333333333
B005EZK9AM,0.3333333333333333
B00160U6AC,0.3333333333333333
B002DS9QNE,0.3333333333333333
B00517Z5Y8,0.3333333333333333
B00491JVXI,0.3333333333333333
B0013PBXJS,0.3333333333333333
B0016CRS2E,0.3333333333333333
B00515VSVY,0.3333333333333333
B0016CQ0ZU,0.3333333333333333
B00515WUV6,0.3333333333333333
B0016CGTI8,0.3333333333333333
B00491L48S,0.3333333333333333
B0013PDU94,0.3333333333333333
B0026I3KNS,0.3333333333333333
B005EZY4FI,0.3333333333333333
B0030XIMA4,0.3333333333333333
B002DS8ODW,0.3333333333333333
B001NT7GXQ,0.3333333333333333
B002DS8OCI,0.3333333333333333
B001DBZXVQ,0.3333333333333333
B002DS35M2,0.3333333333333333
B005F11ZUS,0.3333333333333333
B00123I420,0.3333333333333333
B00168JADI,0.3333333333333333
B0051CC7OE,0.3333333333333333
B0026M4AKG,0.3333333333333333
B00137ROEE,0.3333333333333333
B004ABZXUM,0.3333333333333333
B00123HOY4,0.3333333333333333
B001QT6LLQ,0.3333333333333333
B00123HQJC,0.3333333333333333
B001QTM79Q,0.3333333333333333
B001VG0GFQ,0.3333333333333333
B001DCSXC6,0.3333333333333333
B0051U6YUY,0.3333333333333333
B0013PMZXG,0.3333333333333333
B005EV4UT2,0.3333333333333333
B005EUZ8MG,0.3333333333333333
B00492EB2S,0.3333333333333333
B00165MRJ0,0.3333333333333333
B00137QRBK,0.3333333333333333
B0051WB98O,0.3333333333333333
B0051WC6LS,0.3333333333333333
B0051WY4PE,0.3333333333333333
B001DD3WZS,0.3333333333333333
B00163V6BC,0.3333333333333333
B002DG2OYY,0.3333333333333333
B00492JQAU,0.3333333333333333
B00163T1CS,0.3333333333333333
B0026M07X0,0.3333333333333333
B001NT7HGM,0.3333333333333333
B002DGQNSW,0.3333333333333333
B001VG0GJW,0.3333333333333333
B00137ROQ2,0.3333333333333333
B0049XLYKE,0.3333333333333333
B0049W8T9E,0.3333333333333333
B0052GTGWU,0.3333333333333333
B0052GTTUY,0.3333333333333333
B002D63FNI,0.3333333333333333
B001DBOB7S,0.3333333333333333
B0026MWWDS,0.3333333333333333
B00137TQX6,0.3333333333333333
B001DBMBZW,0.3333333333333333
B001QTUQQW,0.3333333333333333
B005EPJW9Q,0.3333333333333333
B00136RULC,0.3333333333333333
B002DHUHRO,0.3333333333333333
B0026OFJWC,0.3333333333333333
B00137MM8C,0.3333333333333333
B002DFZDM0,0.3333333333333333
B001QTMGWO,0.3333333333333333
B0051U8H40,0.3333333333333333
B0051S9XYK,0.3333333333333333
B001DBLCW0,0.3333333333333333
B001DBK9X8,0.3333333333333333
B001DC0BUS,0.3333333333333333
B001DB0B1S,0.3333333333333333
B0026I7FSE,0.3333333333333333
B0051H4JW2,0.3333333333333333
B0048W2FNQ,0.3333333333333333
B001DE7LP4,0.3333333333333333
B001QUUI46,0.3333333333333333
B005E1GQD0,0.3333333333333333
B005E1GQAS,0.3333333333333333
B004ADWH0Y,0.3333333333333333
B002ZAWNF8,0.3333333333333333
B0030C3D90,0.3333333333333333
B001NT1NDK,0.3333333333333333
B002CAANEO,0.3333333333333333
B00137MPP2,0.3333333333333333
B00138IHOE,0.3333333333333333
B0015RDAAY,0.3333333333333333
B00122UIOI,0.3333333333333333
B00138IISY,0.3333333333333333
B00122UKT6,0.3333333333333333
B002C7IINK,0.3333333333333333
B0053JDR7G,0.3333333333333333
B00535JZQW,0.3333333333333333
B0030Y1WQY,0.3333333333333333
B00535RTOM,0.3333333333333333
B00535T4IG,0.3333333333333333
B001VEH8OA,0.3333333333333333
B001VEDIEE,0.3333333333333333
B00130RC4S,0.3333333333333333
B004AC4ILG,0.3333333333333333
B0048W0MHW,0.3333333333333333
B001R0GJZW,0.3333333333333333
B001R0EA5I,0.3333333333333333
B00123FZEU,0.3333333333333333
B004ABZZTG,0.3333333333333333
B0015P0GDA,0.3333333333333333
B0053YC0OM,0.3333333333333333
B004AC0A1S,0.3333333333333333
B0015OFW0S,0.3333333333333333
B004AC1VPM,0.3333333333333333
B002ZP3SCU,0.3333333333333333
B002C0IX8C,0.3333333333333333
B00137XNBM,0.3333333333333333
B0015S7022,0.3333333333333333
B0026WHOO0,0.3333333333333333
B0053OPC88,0.3333333333333333
B0015PD4FC,0.3333333333333333
B0015Q393S,0.3333333333333333
B002ZK0DSM,0.3333333333333333
B00130RDQ0,0.3333333333333333
B00137QNR8,0.3333333333333333
B004AC4DIY,0.3333333333333333
B001D232Q8,0.3333333333333333
B0013R55WW,0.3333333333333333
B001NT1Q8M,0.3333333333333333
B00138IR3A,0.3333333333333333
B0048ZFUIU,0.3333333333333333
B001QS3OFS,0.3333333333333333
B003145TAS,0.3333333333333333
B0048369MI,0.3333333333333333
B001QQY800,0.3333333333333333
B0051QIJLA,0.3333333333333333
B002DPY7UO,0.3333333333333333
B001661HAY,0.3333333333333333
B00485FR0G,0.3333333333333333
B00136JA8S,0.3333333333333333
B002DOTUO8,0.3333333333333333
B005EXLUGG,0.3333333333333333
B00138ID1G,0.3333333333333333
B0030XKQJ4,0.3333333333333333
B0048IL7LG,0.3333333333333333
B002DOPS8K,0.3333333333333333
B002DMB0PW,0.3333333333333333
B00138ID5M,0.3333333333333333
B00137QRVK,0.3333333333333333
B002DM5ABM,0.3333333333333333
B001VJUBFI,0.3333333333333333
B001NSY8P6,0.3333333333333333
B005EX533W,0.3333333333333333
B005EYXZPE,0.3333333333333333
B00138ICOO,0.3333333333333333
B00123HUKC,0.3333333333333333
B00316X4DA,0.3333333333333333
B00137XPUQ,0.3333333333333333
B0026WGG1W,0.3333333333333333
B0053A7ZA0,0.3333333333333333
B0013RTSFM,0.3333333333333333
B0048ZLKA2,0.3333333333333333
B0013K0RZ4,0.3333333333333333
B005DWPCX0,0.3333333333333333
B00137RS9K,0.3333333333333333
B00123HL06,0.3333333333333333
B0052Q2HGW,0.3333333333333333
B00122S2UK,0.3333333333333333
B00137RLFG,0.3333333333333333
B0026ICSRC,0.3333333333333333
B0016679I8,0.3333333333333333
B0026ICUMK,0.3333333333333333
B0016677GC,0.3333333333333333
B00138IQV8,0.3333333333333333
B00123HWSM,0.3333333333333333
B00123HUTS,0.3333333333333333
B001QQTHJ2,0.3333333333333333
B00137ML7O,0.3333333333333333
B00138IGUO,0.3333333333333333
B00173C2G4,0.3333333333333333
B0012FANWM,0.3333333333333333
B002FTIWAE,0.3333333333333333
B00595ZGF0,0.3333333333333333
B004CAWW5A,0.3333333333333333
B0013AGRPS,0.3333333333333333
B005BWNKBS,0.3333333333333333
B005BW06FQ,0.3333333333333333
B001237EDK,0.3333333333333333
B00137OFNW,0.3333333333333333
B001BK9EBO,0.3333333333333333
B00137OB6S,0.3333333333333333
B002A4SCPO,0.3333333333333333
B00595WCU2,0.3333333333333333
B001TOGYLK,0.3333333333333333
B00137OB2C,0.3333333333333333
B001BK9CHU,0.3333333333333333
B002A4MBG0,0.3333333333333333
B002A2TBE2,0.3333333333333333
B002TSKCFY,0.3333333333333333
B001UOKTYM,0.3333333333333333
B0013ARXF6,0.3333333333333333
B0059BSTQC,0.3333333333333333
B0028IHW2G,0.3333333333333333
B00137OESI,0.3333333333333333
B001TOJQA6,0.3333333333333333
B001BWG5KA,0.3333333333333333
B00122Z69A,0.3333333333333333
B001ULQIR2,0.3333333333333333
B001NYEHT2,0.3333333333333333
B004CA9CY4,0.3333333333333333
B001US272U,0.3333333333333333
B004CASYN4,0.3333333333333333
B001BXV26Q,0.3333333333333333
B00137O8BG,0.3333333333333333
B001BX4ITO,0.3333333333333333
B001SKWK4U,0.3333333333333333
B001564VLC,0.3333333333333333
B00155KHXO,0.3333333333333333
B00123B9RW,0.3333333333333333
B0013AH9FU,0.3333333333333333
B001BWHP5E,0.3333333333333333
B001SL3TRG,0.3333333333333333
B004CAUX7O,0.3333333333333333
B004CAUZTA,0.3333333333333333
B00123B92C,0.3333333333333333
B0013AHASQ,0.3333333333333333
B004CAVGL6,0.3333333333333333
B001TI8PHC,0.3333333333333333
B0012301ZI,0.3333333333333333
B0013AHC5C,0.3333333333333333
B0012O5UO4,0.3333333333333333
B0059CLGOS,0.3333333333333333
B001BK7QGE,0.3333333333333333
B001BKGBF6,0.3333333333333333
B004ZTK7RS,0.3333333333333333
B0028FQEZ0,0.3333333333333333
B0012F8LLM,0.3333333333333333
B002A63ZFO,0.3333333333333333
B002TUHQMY,0.3333333333333333
B0028FS62O,0.3333333333333333
B00137XAU6,0.3333333333333333
B00137T3LG,0.3333333333333333
B00150I2GS,0.3333333333333333
B00542ECBW,0.3333333333333333
B00137TWKS,0.3333333333333333
B004ZTKIDQ,0.3333333333333333
B00137OAA0,0.3333333333333333
B004ZVAZRS,0.3333333333333333
B004ZVPS5C,0.3333333333333333
B004EOFFQ2,0.3333333333333333
B004EOG3KO,0.3333333333333333
B0016NYOUC,0.3333333333333333
B004ZW8X94,0.3333333333333333
B001BKAQI4,0.3333333333333333
B001NYVSNA,0.3333333333333333
B004ZZKAQA,0.3333333333333333
B001Q8AMXU,0.3333333333333333
B0058ZGEOS,0.3333333333333333
B00137X9Z2,0.3333333333333333
B0028ILW2W,0.3333333333333333
B001239GP4,0.3333333333333333
B0059CM41W,0.3333333333333333
B0014ZJ6G4,0.3333333333333333
B0013ARYCS,0.3333333333333333
B001NYVYAW,0.3333333333333333
B00150E9I8,0.3333333333333333
B0014NSJ3M,0.3333333333333333
B0028DXYY6,0.3333333333333333
B0012F6Y1G,0.3333333333333333
B001UR3234,0.3333333333333333
B0013UYV88,0.3333333333333333
B0058XDLQO,0.3333333333333333
B004FBIEAS,0.3333333333333333
B004FA484A,0.3333333333333333
B002A6M5F0,0.3333333333333333
B001NYZAKW,0.3333333333333333
B0013V1TLO,0.3333333333333333
B0058XDRHW,0.3333333333333333
B005BYUQLI,0.3333333333333333
B002A6GQN2,0.3333333333333333
B0058ZLBH8,0.3333333333333333
B001239DZM,0.3333333333333333
B0028FMJFE,0.3333333333333333
B0013AHIIS,0.3333333333333333
B0012MZ71C,0.3333333333333333
B0058A886A,0.3333333333333333
B0058U0D6S,0.3333333333333333
B0012OB3EA,0.3333333333333333
B0059CMOLW,0.3333333333333333
B00137SR4A,0.3333333333333333
B004CA1CPG,0.3333333333333333
B0028DXYXC,0.3333333333333333
B001BY0M8Y,0.3333333333333333
B005C7NASU,0.3333333333333333
B00137O8BQ,0.3333333333333333
B00137XGMS,0.3333333333333333
B00137GAIU,0.3333333333333333
B00122YSF8,0.3333333333333333
B005A68P24,0.3333333333333333
B004C2AE8K,0.3333333333333333
B001UR6NNK,0.3333333333333333
B004BVRGO2,0.3333333333333333
B001T0I160,0.3333333333333333
B00122YT02,0.3333333333333333
B00153K6O6,0.3333333333333333
B0058U22J4,0.3333333333333333
B00123B3CI,0.3333333333333333
B004BUKZ64,0.3333333333333333
B00153JYJY,0.3333333333333333
B001UJUIHU,0.3333333333333333
B004C3M9M8,0.3333333333333333
B00589QLB0,0.3333333333333333
B0014OTTXA,0.3333333333333333
B001U9B5ZE,0.3333333333333333
B005AQRGNS,0.3333333333333333
B004D6PZ5M,0.3333333333333333
B004CBS3IY,0.3333333333333333
B001230RCK,0.3333333333333333
B002VREE3E,0.3333333333333333
B004BWZEBS,0.3333333333333333
B002WP5V5K,0.3333333333333333
B0029OZUSW,0.3333333333333333
B0013AH496,0.3333333333333333
B0029OYQ2S,0.3333333333333333
B004C1MANI,0.3333333333333333
B0029OYPXI,0.3333333333333333
B0029OF47Y,0.3333333333333333
B0012P6MX6,0.3333333333333333
B0029B7XC6,0.3333333333333333
B005A63ZU6,0.3333333333333333
B0013AH4O6,0.3333333333333333
B001NYCXWA,0.3333333333333333
B0012P0KV6,0.3333333333333333
B004BWYW7U,0.3333333333333333
B005A66634,0.3333333333333333
B0028D4XBE,0.3333333333333333
B00153HQ1C,0.3333333333333333
B001BZFEZY,0.3333333333333333
B001NYGFYM,0.3333333333333333
B001BWCWIO,0.3333333333333333
B00583DCTA,0.3333333333333333
B001UVF0NU,0.3333333333333333
B004CAZUIG,0.3333333333333333
B001BWCVUS,0.3333333333333333
B00157I3KQ,0.3333333333333333
B005C7PRMC,0.3333333333333333
B001NYEOUY,0.3333333333333333
B002VXEO24,0.3333333333333333
B001568XB6,0.3333333333333333
B004CB47L6,0.3333333333333333
B0012PEBVG,0.3333333333333333
B00137O85W,0.3333333333333333
B001NYGIDU,0.3333333333333333
B002AXCKSU,0.3333333333333333
B002ATVJ90,0.3333333333333333
B001US20L8,0.3333333333333333
B002VVV320,0.3333333333333333
