user_id,date,count
B00D7FJHF4,2014-01-01,1
B00D7FI1WY,2014-01-01,2
B00D7B00BI,2014-01-01,1
B00D78QMHC,2014-01-01,4
B00D78QJSO,2014-01-01,1
B00D75VU7C,2014-01-01,1
B00D699RU6,2014-01-01,1
B00D699P08,2014-01-01,1
B00D67FZS6,2014-01-01,2
B00D605FLA,2014-01-01,1
B00D5YUNVY,2014-01-01,2
B00D5YSOX8,2014-01-01,1
B00D5WPYQU,2014-01-01,2
B00D5KIMGQ,2014-01-01,1
B00D50PTP8,2014-01-01,2
B00D4X0NMA,2014-01-01,1
B00D4PDOMY,2014-01-01,1
B00D4FCUCO,2014-01-01,1
B00D4E9F0U,2014-01-01,2
B00D4CH7HK,2014-01-01,1
B00D4B8CCK,2014-01-01,1
B00D46BVD2,2014-01-01,4
B00D44LKVC,2014-01-01,1
B00D3VFGTS,2014-01-01,1
B00D3R4SIM,2014-01-01,1
B00CBBZNPS,2014-01-01,1
B00137VC1A,2014-01-01,2
B00CBBYA6Q,2014-01-01,4
B00C9X30KS,2014-01-01,1
B00B6UAHII,2014-01-01,2
B00B6SIT6C,2014-01-01,1
B00B6SI8IG,2014-01-01,1
B00B6HWOSM,2014-01-01,4
B00B6HWO14,2014-01-01,2
B00B6CDOFO,2014-01-01,10
B00B5ZKEQO,2014-01-01,2
B00B5CFVJW,2014-01-01,3
B00B5CFV9W,2014-01-01,1
B00B59OY48,2014-01-01,6
B00B59OXKS,2014-01-01,2
B00B4R0WRO,2014-01-01,1
B00B7EMFQK,2014-01-01,1
B00B48C2XA,2014-01-01,2
B00B2WSZWK,2014-01-01,1
B00B2LVXHU,2014-01-01,2
B00B2LVWQW,2014-01-01,1
B00B2LVVT0,2014-01-01,1
B00B2LTBQA,2014-01-01,1
B00B2IK24S,2014-01-01,1
B00B2H0B18,2014-01-01,4
B00B22MG70,2014-01-01,1
B00B206FVA,2014-01-01,1
B00B1OFPHC,2014-01-01,1
B00B1MHZYA,2014-01-01,1
B00B1KNYVK,2014-01-01,1
B00B31BTO6,2014-01-01,1
B00B1GYTVI,2014-01-01,1
B00B7U613C,2014-01-01,2
B00B8P0U60,2014-01-01,1
B00BEBM9JY,2014-01-01,5
B00BEBHDL8,2014-01-01,2
B00BDXQBV0,2014-01-01,1
B00BDRF0X6,2014-01-01,1
B00BD9SKRW,2014-01-01,1
B00BD2HFCU,2014-01-01,1
B00BCYR6CI,2014-01-01,2
B00BCVHO4Q,2014-01-01,1
B00BCJG6XI,2014-01-01,1
B00BCA3BE4,2014-01-01,2
B00BBWV9EW,2014-01-01,1
B00BBWUKHE,2014-01-01,1
B00B8IOFEA,2014-01-01,2
B00BBWTJMQ,2014-01-01,1
B00BBNJXFS,2014-01-01,2
B00BBNJWR2,2014-01-01,2
B00BB3ACV2,2014-01-01,1
B00B9ZI5PC,2014-01-01,29
B00B9WUGJI,2014-01-01,1
B00B9Q2ZU2,2014-01-01,1
B00B9P9CRM,2014-01-01,1
B00B9JE17O,2014-01-01,1
B00B9A8FQ6,2014-01-01,1
B00B931GMI,2014-01-01,5
B00B931C04,2014-01-01,1
B00B931B1E,2014-01-01,1
B00BBRS0OE,2014-01-01,1
B00BEQZ5J0,2014-01-01,12
B00B1GY1FM,2014-01-01,1
B00B115OE4,2014-01-01,1
B00ARKQ75U,2014-01-01,1
B00AR8E6GE,2014-01-01,2
B00AR7GG7M,2014-01-01,1
B00AQUTKRS,2014-01-01,1
B00APERQ62,2014-01-01,1
B00APERPUO,2014-01-01,1
B00APCAVWK,2014-01-01,2
B00AP7YNAQ,2014-01-01,1
B00AOY8QHG,2014-01-01,1
B00AOUBH44,2014-01-01,1
B00AOOZ80Y,2014-01-01,2
B00AOMUIHE,2014-01-01,1
B00ARMM2DO,2014-01-01,1
B00AOMSQPU,2014-01-01,1
B00AO2SGHI,2014-01-01,1
B00ANGY020,2014-01-01,1
B00ANGVEJM,2014-01-01,2
B00ANGTDVS,2014-01-01,1
B00ANGT0PM,2014-01-01,4
B00AN93RHQ,2014-01-01,2
B00AN93Q0O,2014-01-01,7
B00AN6JWQ4,2014-01-01,2
B00AN6FRJA,2014-01-01,1
B00AMLNAZY,2014-01-01,1
B00AMLAT26,2014-01-01,2
B00AL5OFS2,2014-01-01,1
B00AO7CE6C,2014-01-01,1
B00B13OPB0,2014-01-01,5
B00ARY7BJC,2014-01-01,1
B00ATO99R2,2014-01-01,1
B00B115NKE,2014-01-01,1
B00B113E0U,2014-01-01,14
B00B113C0C,2014-01-01,4
B00B0W1KXI,2014-01-01,2
B00B0NDF26,2014-01-01,8
B00B0NBDA2,2014-01-01,1
B00B0M2EVK,2014-01-01,1
B00B0M2DH0,2014-01-01,1
B00B0EPG54,2014-01-01,1
B00B0C8DBU,2014-01-01,1
B00B09BGQW,2014-01-01,2
B00AZH2I9E,2014-01-01,1
B00ASDFDTM,2014-01-01,2
B00AZ7W4RU,2014-01-01,1
B00AYSRFL0,2014-01-01,2
B00AYNG9BC,2014-01-01,4
B00AYL6PFY,2014-01-01,1
B00AYBZ3NO,2014-01-01,1
B00AYBUDO8,2014-01-01,1
B00AY9UGCY,2014-01-01,1
B00AXVHE1O,2014-01-01,1
B00AVDLRT4,2014-01-01,1
B00AU1L5JE,2014-01-01,1
B00AU1L44K,2014-01-01,8
B00AU1L292,2014-01-01,1
B00ATZF5K6,2014-01-01,1
B00AYSTG9O,2014-01-01,1
B00BEU733C,2014-01-01,2
B00BF2UKDE,2014-01-01,4
B00BF94IR6,2014-01-01,1
B00C2GJP8I,2014-01-01,1
B00C24B2Z4,2014-01-01,2
B00C20PHVS,2014-01-01,1
B00C12AQY0,2014-01-01,1
B00C10NB3U,2014-01-01,1
B00C10MNN4,2014-01-01,1
B00C10MLXG,2014-01-01,1
B00C10MFQE,2014-01-01,1
B00C0XWBN4,2014-01-01,1
B00C0QUD7M,2014-01-01,1
B00C0NFPTQ,2014-01-01,2
B00C0NFO60,2014-01-01,1
B00C2XFZ6C,2014-01-01,2
B00BZIOAOS,2014-01-01,12
B00BYMTGCG,2014-01-01,2
B00BYM83U2,2014-01-01,6
B00BYM83NO,2014-01-01,1
B00BY2DMB2,2014-01-01,1
B00BXZ6QCC,2014-01-01,1
B00BXZ6PT6,2014-01-01,1
B00BXGWR56,2014-01-01,10
B00BXGWBE8,2014-01-01,1
B00BXBE556,2014-01-01,4
B00BXBE3DK,2014-01-01,1
B00BXBE27W,2014-01-01,1
B00BWV9HUK,2014-01-01,1
B00BYQG8XC,2014-01-01,1
B00BWJ61NI,2014-01-01,2
B00C394Z16,2014-01-01,1
B00C3N9P76,2014-01-01,1
B00C90T71W,2014-01-01,1
B00C90T5WI,2014-01-01,1
B00C90T5MI,2014-01-01,1
B00C8CBBX8,2014-01-01,1
B00C88O8CI,2014-01-01,2
B00C7D4U2C,2014-01-01,1
B00C7C2H14,2014-01-01,1
B00C6XNUJ2,2014-01-01,2
B00C6MQ8J2,2014-01-01,2
B00C6MQ3IS,2014-01-01,1
B00C6MQ0AY,2014-01-01,2
B00C6MPZE6,2014-01-01,3
B00C3H3SGQ,2014-01-01,1
B00C6MPTT2,2014-01-01,7
B00C6MPHBC,2014-01-01,1
B00C6MHYA4,2014-01-01,6
B00C6BLXZM,2014-01-01,3
B00C5ZMQG4,2014-01-01,7
B00C5ZMMVI,2014-01-01,4
B00C5ZL6O2,2014-01-01,1
B00C5CO06Q,2014-01-01,2
B00C41RUYC,2014-01-01,1
B00C3V5S24,2014-01-01,1
B00C3SOM74,2014-01-01,2
B00C3NADUE,2014-01-01,4
B00C3NA9KS,2014-01-01,1
B00C6MPM9Y,2014-01-01,2
B00BWGHIHY,2014-01-01,30
B00BWB0GVO,2014-01-01,1
B00BVP5BU2,2014-01-01,1
B00BNQVHWK,2014-01-01,1
B00BNOSDHE,2014-01-01,1
B00BMV3TIQ,2014-01-01,1
B00BMR4WXQ,2014-01-01,1
B00BMEF7GK,2014-01-01,2
B00BM7Q57M,2014-01-01,1
B00BLZNCM6,2014-01-01,2
B00BLICK80,2014-01-01,1
B00BLGDPWW,2014-01-01,1
B00BLGBVYQ,2014-01-01,1
B00BKENJTY,2014-01-01,1
B00BKBJYH8,2014-01-01,1
B00BNVT3XK,2014-01-01,1
B00BKBF8R8,2014-01-01,1
B00BK3J9J4,2014-01-01,1
B00BJZO5UQ,2014-01-01,1
B00BJRI4PG,2014-01-01,1
B00BIXEW0M,2014-01-01,2
B00BHNO0UA,2014-01-01,1
B00BHNLYXQ,2014-01-01,1
B00BHL4KYS,2014-01-01,1
B00BHL4KP2,2014-01-01,1
B00BHL4JWQ,2014-01-01,1
B00BGX1F4K,2014-01-01,1
B00BG59OIM,2014-01-01,1
B00BFU9B5Y,2014-01-01,1
B00BK3PB5K,2014-01-01,2
B00BNXAA12,2014-01-01,5
B00BNYCN0C,2014-01-01,2
B00BNYEXPA,2014-01-01,1
B00BVL3AKE,2014-01-01,1
B00BV8RZTY,2014-01-01,2
B00BV8RLSY,2014-01-01,1
B00BV52FVU,2014-01-01,2
B00BV52E7U,2014-01-01,1
B00BUYJKB0,2014-01-01,1
B00BU8EWR8,2014-01-01,1
B00BU2VHOA,2014-01-01,1
B00BU2UANO,2014-01-01,1
B00BTOC54K,2014-01-01,1
B00BTLOPSM,2014-01-01,1
B00BTAFWJ4,2014-01-01,1
B00BSWDGB4,2014-01-01,1
B00BS7FWCA,2014-01-01,1
B00BS4QSEE,2014-01-01,8
B00BS4PCM8,2014-01-01,2
B00BQEDGZK,2014-01-01,1
B00BQBOMWO,2014-01-01,1
B00BQBI5TA,2014-01-01,3
B00BQ0KLXY,2014-01-01,3
B00BPW7QNQ,2014-01-01,1
B00BPLGKDY,2014-01-01,4
B00BPLGEEE,2014-01-01,2
B00BPLGCGE,2014-01-01,2
B00BPICHWK,2014-01-01,1
B00BPEWIZU,2014-01-01,1
B00BO2X4LK,2014-01-01,1
B00CB6AFPQ,2014-01-01,1
B00137V96S,2014-01-01,2
B004AHRZAW,2014-01-01,1
B00137V7Q0,2014-01-01,2
B00123K9M8,2014-01-01,1
B000S3RIM2,2014-01-01,1
B00123K19E,2014-01-01,2
B00123JYR4,2014-01-01,4
B00123JYPG,2014-01-01,1
B000S40LHU,2014-01-01,1
B00123KBEE,2014-01-01,1
B000S428US,2014-01-01,1
B000S43QJA,2014-01-01,1
B00123JIYI,2014-01-01,2
B000S4GHYG,2014-01-01,1
B00123I8EE,2014-01-01,2
B000S4GNLI,2014-01-01,1
B00123I6F0,2014-01-01,1
B00123JW9E,2014-01-01,2
B000S3OC5S,2014-01-01,1
B00123KEGO,2014-01-01,4
B00123LEUY,2014-01-01,2
B000RJ6MWE,2014-01-01,1
B000RRP2KY,2014-01-01,1
B001246EMG,2014-01-01,2
B001246D2M,2014-01-01,1
B0012468WC,2014-01-01,2
B000RY3I9O,2014-01-01,1
B0012444RI,2014-01-01,2
B000S3BNY6,2014-01-01,3
B00123N8Z8,2014-01-01,1
B00123N696,2014-01-01,2
B000S3G4JU,2014-01-01,1
B00123MCL4,2014-01-01,4
B00123M8ZY,2014-01-01,2
B000S3NWOA,2014-01-01,1
B00123LTP4,2014-01-01,2
B00123HXG8,2014-01-01,2
B00123HWA0,2014-01-01,1
B000S4IMG2,2014-01-01,1
B000S4JH1Q,2014-01-01,2
B000S53WZW,2014-01-01,1
B00123F8Y2,2014-01-01,10
B000S55E9O,2014-01-01,1
B00123D4NY,2014-01-01,1
B00123D0CE,2014-01-01,4
B00123D00G,2014-01-01,4
B00123CS7C,2014-01-01,1
B000S55G5Q,2014-01-01,1
B00123BCKQ,2014-01-01,2
B00123B5I0,2014-01-01,2
B00123B3S2,2014-01-01,4
B001239HJ4,2014-01-01,1
B000S562KO,2014-01-01,1
B000S562YU,2014-01-01,1
B001239FZA,2014-01-01,1
B00123FAL8,2014-01-01,2
B001248CF8,2014-01-01,2
B000S53KAY,2014-01-01,1
B00123FKKY,2014-01-01,1
B00123HQJW,2014-01-01,1
B000S4VKHK,2014-01-01,1
B00123HIRW,2014-01-01,1
B00123HHZ0,2014-01-01,2
B00123HDFO,2014-01-01,1
B00123G6YI,2014-01-01,2
B00123G6RA,2014-01-01,1
B00123G210,2014-01-01,2
B00123FZ0O,2014-01-01,1
B000S51XMQ,2014-01-01,4
B00123FY3M,2014-01-01,2
B00123FVSA,2014-01-01,2
B00123FT50,2014-01-01,4
B000S52GUE,2014-01-01,1
B00123FMKM,2014-01-01,4
B00123FJUU,2014-01-01,1
B001237DT0,2014-01-01,22
B001248CGM,2014-01-01,2
B000RDJWFY,2014-01-01,1
B0012CR22E,2014-01-01,2
B0012CEQ3C,2014-01-01,1
B000QP644U,2014-01-01,1
B0012CCOGI,2014-01-01,2
B0012CCN6Y,2014-01-01,1
B000QPPVVW,2014-01-01,1
B0012CUCV2,2014-01-01,1
B0012C9GKU,2014-01-01,4
B0012BZ59W,2014-01-01,1
B0012B4J7G,2014-01-01,1
B0012AQCZ4,2014-01-01,1
B0012APD36,2014-01-01,2
B000QQ4A04,2014-01-01,1
B0012ABHWC,2014-01-01,2
B0012C0CJE,2014-01-01,2
B0012DOESS,2014-01-01,1
B0012EASVO,2014-01-01,6
B000QP4IBG,2014-01-01,5
B000QO760C,2014-01-01,2
B000QO9YNO,2014-01-01,1
B000QOEN6W,2014-01-01,2
B0012EJGRG,2014-01-01,2
B0012EHIOY,2014-01-01,1
B0012EHIOE,2014-01-01,2
B000QOSKDO,2014-01-01,1
B0012EFYRW,2014-01-01,1
B0012EFYDQ,2014-01-01,1
B000QOV6YY,2014-01-01,1
B0012EFV4I,2014-01-01,4
B0012EESZG,2014-01-01,2
B0012EELUS,2014-01-01,1
B0012EEHO8,2014-01-01,1
B0012ECKYC,2014-01-01,2
B000QQFA44,2014-01-01,1
B0012A43PK,2014-01-01,1
B00129WK1K,2014-01-01,2
B000QQRRGI,2014-01-01,1
B00124B6OW,2014-01-01,4
B00124B5NY,2014-01-01,2
B000QZVS3M,2014-01-01,1
B00124B1S8,2014-01-01,1
B00124AY9A,2014-01-01,2
B00124AW9M,2014-01-01,2
B00124AW7Y,2014-01-01,1
B00124AVM0,2014-01-01,1
B00124ASBE,2014-01-01,2
B00124AI4Q,2014-01-01,2
B000QZZRWA,2014-01-01,1
B00124ADVE,2014-01-01,2
B000R00BT8,2014-01-01,1
B00124A5Y4,2014-01-01,2
B00124A22O,2014-01-01,1
B00124B8W2,2014-01-01,2
B001248H1W,2014-01-01,1
B000QZQQ2A,2014-01-01,1
B00124D03W,2014-01-01,1
B00129SG9A,2014-01-01,1
B000QQU832,2014-01-01,1
B00128B65C,2014-01-01,3
B00127RS0A,2014-01-01,2
B00126SGA2,2014-01-01,1
B00126SG6G,2014-01-01,2
B00124OEBY,2014-01-01,2
B000QV1X5O,2014-01-01,1
B00124F2NS,2014-01-01,1
B00124F22E,2014-01-01,1
B000QVPE7C,2014-01-01,1
B000QVQ1O2,2014-01-01,1
B000QVRMYK,2014-01-01,1
B00124DB86,2014-01-01,4
B00124D1KY,2014-01-01,1
B00124BPBG,2014-01-01,8
B000S57HBW,2014-01-01,1
B001237CUK,2014-01-01,4
B0012377FA,2014-01-01,1
B00122IPBG,2014-01-01,18
B00122IOVM,2014-01-01,1
B00122IOQ2,2014-01-01,1
B00122HHS8,2014-01-01,1
B00122HHQA,2014-01-01,2
B000SZDKT0,2014-01-01,1
B000SZBPAQ,2014-01-01,1
B00122HHP6,2014-01-01,2
B000SZDZMM,2014-01-01,1
B00122FXF2,2014-01-01,1
B00122FRCQ,2014-01-01,1
B00122FLH2,2014-01-01,1
B000SZF7VE,2014-01-01,1
B00122EVOG,2014-01-01,4
B00122HGQ6,2014-01-01,2
B000SZBOFM,2014-01-01,1
B00122IQP6,2014-01-01,1
B00122IR1O,2014-01-01,2
B00122KQ7M,2014-01-01,6
B000SXKXHY,2014-01-01,1
B000SXM3HM,2014-01-01,2
B00122KG7M,2014-01-01,1
B00122KDDO,2014-01-01,2
B00122KC4E,2014-01-01,10
B00122K1E0,2014-01-01,2
B000SXM5WK,2014-01-01,2
B00122K0OQ,2014-01-01,4
B00122JZ6A,2014-01-01,4
B00122JX44,2014-01-01,1
B00122JWJ0,2014-01-01,2
B00122JW8Q,2014-01-01,2
B00122JOIO,2014-01-01,2
B000SYR24A,2014-01-01,1
B000SZFD2W,2014-01-01,1
B000SZFJGW,2014-01-01,1
B00122EO8Y,2014-01-01,1
B00122E3AS,2014-01-01,1
B000T006RI,2014-01-01,5
B001227O86,2014-01-01,2
B000T00CKE,2014-01-01,1
B001227HXS,2014-01-01,2
B001226RD4,2014-01-01,2
B001226O8C,2014-01-01,1
B000T00I6W,2014-01-01,1
B001226JXM,2014-01-01,2
B000T027SO,2014-01-01,1
B001226I9W,2014-01-01,1
B001226H8Y,2014-01-01,1
B000T040L6,2014-01-01,2
B000T0410G,2014-01-01,1
B001226FHM,2014-01-01,12
B000T060XW,2014-01-01,1
B0012286U6,2014-01-01,2
B00122KXE8,2014-01-01,2
B0012288VS,2014-01-01,4
B00122909W,2014-01-01,2
B000SZFOHQ,2014-01-01,1
B00122D2VO,2014-01-01,1
B000SZIR0C,2014-01-01,2
B00122BAWM,2014-01-01,1
B000SZIVVM,2014-01-01,1
B00122B4T6,2014-01-01,1
B00122B32Y,2014-01-01,1
B000SZL5YC,2014-01-01,1
B00122A26W,2014-01-01,2
B000SZXCG6,2014-01-01,1
B000SZXEMI,2014-01-01,1
B001229C18,2014-01-01,4
B001229998,2014-01-01,2
B000SZZFUC,2014-01-01,1
B0012298LC,2014-01-01,2
B001228GA6,2014-01-01,1
B00122KXI4,2014-01-01,1
B00122KXVG,2014-01-01,2
B00122LN2O,2014-01-01,1
B00122X5VG,2014-01-01,18
B000SFYHBA,2014-01-01,1
B00122X3D6,2014-01-01,2
B00122WO5Y,2014-01-01,2
B00122WLIE,2014-01-01,4
B00122WK08,2014-01-01,2
B00122V4ZK,2014-01-01,1
B000SG1VHW,2014-01-01,1
B000SGWZMM,2014-01-01,1
B00122V0L8,2014-01-01,4
B000SHBD7E,2014-01-01,1
B000SHGQVM,2014-01-01,1
B00122UOTC,2014-01-01,2
B00122T86M,2014-01-01,2
B000SNW7IM,2014-01-01,1
B000SFAGEW,2014-01-01,1
B00122S2JG,2014-01-01,1
B000SF3IRO,2014-01-01,1
B00122Z5A0,2014-01-01,2
B001235DTW,2014-01-01,12
B000S594TA,2014-01-01,1
B001232XCW,2014-01-01,1
B000S5AVW4,2014-01-01,1
B001232QT2,2014-01-01,2
B001232NP4,2014-01-01,2
B001232CNW,2014-01-01,2
B0012328SQ,2014-01-01,2
B000S9A84G,2014-01-01,1
B000SEZW42,2014-01-01,1
B001230P36,2014-01-01,2
B0012300HC,2014-01-01,2
B00122Z5SM,2014-01-01,1
B000SF2C9E,2014-01-01,1
B000SF2OMY,2014-01-01,1
B00122Z1F4,2014-01-01,2
B0012EJH16,2014-01-01,2
B00122REFY,2014-01-01,2
B000SNWG5Q,2014-01-01,1
B00122NVRO,2014-01-01,1
B000SXBONQ,2014-01-01,1
B00122NSG8,2014-01-01,2
B00122N08O,2014-01-01,1
B00122MVZM,2014-01-01,2
B000SXHII6,2014-01-01,1
B000SXIZIS,2014-01-01,1
B00122MLIY,2014-01-01,6
B00122ML0W,2014-01-01,6
B00122MKM6,2014-01-01,1
B00122MC0Q,2014-01-01,2
B00122LY3M,2014-01-01,1
B00122LU2C,2014-01-01,1
B000SXKPYU,2014-01-01,2
B00122LPK4,2014-01-01,1
B000SXBLO8,2014-01-01,1
B00122RBHK,2014-01-01,1
B00122O10K,2014-01-01,2
B00122OI4O,2014-01-01,1
B00122RAC6,2014-01-01,1
B000SQS5F8,2014-01-01,1
B00122R2EW,2014-01-01,2
B00122QCMA,2014-01-01,1
B00122Q1XA,2014-01-01,1
B000SX6NYQ,2014-01-01,1
B000SX82PO,2014-01-01,1
B00122PX4I,2014-01-01,1
B00122PIMA,2014-01-01,2
B00122PEYC,2014-01-01,2
B000SX8ASS,2014-01-01,2
B00122OUI8,2014-01-01,8
B00122OKQU,2014-01-01,2
B000SX8AY2,2014-01-01,1
B00122OIJE,2014-01-01,4
B00122OHYA,2014-01-01,4
B001226FDQ,2014-01-01,2
B0012ELM8W,2014-01-01,4
B000QNYH1E,2014-01-01,1
B00136PN3E,2014-01-01,2
B0001FBTHC,2014-01-01,1
B00136PM9Y,2014-01-01,2
B00136PKBO,2014-01-01,2
B00136PJVA,2014-01-01,1
B00020JJ3W,2014-01-01,1
B00136PP5A,2014-01-01,2
B00136O0CY,2014-01-01,2
B000289SSA,2014-01-01,1
B00136NYNK,2014-01-01,4
B0002A2S3K,2014-01-01,1
B00136NXNQ,2014-01-01,1
B00136NWDC,2014-01-01,1
B0002A5B6G,2014-01-01,1
B00136NZVQ,2014-01-01,1
B00136PPBY,2014-01-01,1
B00136PPIC,2014-01-01,2
B00016JF40,2014-01-01,1
B00136PTR4,2014-01-01,1
B00008MHCN,2014-01-01,1
B00136PSAM,2014-01-01,4
B00136PS7A,2014-01-01,6
B00136PRPS,2014-01-01,2
B000091NLK,2014-01-01,1
B000092A0G,2014-01-01,1
B00136PR44,2014-01-01,1
B00136PR2G,2014-01-01,1
B000095J68,2014-01-01,1
B00136PQSQ,2014-01-01,2
B00136PQHW,2014-01-01,2
B00136PQ72,2014-01-01,4
B00012CTTM,2014-01-01,1
B00136PQ2M,2014-01-01,1
B00136NWAA,2014-01-01,2
B0002E474O,2014-01-01,1
B00136NVHY,2014-01-01,1
B0002FO0EA,2014-01-01,1
B00136NIPO,2014-01-01,2
B00136NIJK,2014-01-01,4
B00136NICW,2014-01-01,1
B00070F6Q6,2014-01-01,1
B00136NH5U,2014-01-01,2
B00077I5SK,2014-01-01,1
B00136NH0U,2014-01-01,2
B0007N7IUK,2014-01-01,1
B00136NG7E,2014-01-01,1
B00136NFOI,2014-01-01,14
B0007U6JZI,2014-01-01,1
B00136NEQW,2014-01-01,2
B00136NEAI,2014-01-01,2
B00136NE9Y,2014-01-01,2
B0007ZFZVM,2014-01-01,2
B00136NIVS,2014-01-01,1
B00136PTXI,2014-01-01,2
B00136NJ4Y,2014-01-01,2
B00136NLG0,2014-01-01,2
B00136NVE2,2014-01-01,2
B00136NV9W,2014-01-01,2
B0002GDMM0,2014-01-01,1
B0002MEIDQ,2014-01-01,3
B0002RKHEU,2014-01-01,1
B00136NUG6,2014-01-01,12
B00061W8SA,2014-01-01,1
B00136NT5I,2014-01-01,2
B00136NQY2,2014-01-01,2
B00136NQVU,2014-01-01,2
B00136NPSE,2014-01-01,4
B00136NOVM,2014-01-01,4
B00136NOHQ,2014-01-01,1
B0006H0JTO,2014-01-01,1
B00136NM00,2014-01-01,1
B0006U1DMI,2014-01-01,1
B00136NE8A,2014-01-01,2
B00136PTYW,2014-01-01,10
B00136PU0U,2014-01-01,1
B00136RTIQ,2014-01-01,1
B00136RS8C,2014-01-01,6
B00136RRF6,2014-01-01,2
B00136RRBK,2014-01-01,1
B00002ZZQS,2014-01-01,1
B00136RQKW,2014-01-01,2
B00136RTJA,2014-01-01,8
B00136RPYE,2014-01-01,8
B000031VY1,2014-01-01,1
B000031WES,2014-01-01,1
B00136ROI6,2014-01-01,1
B00136RO2M,2014-01-01,2
B00136RNR8,2014-01-01,2
B00136RNQO,2014-01-01,2
B00136RPH6,2014-01-01,1
B000025MK6,2014-01-01,1
B00136RUJO,2014-01-01,2
B00136RUWG,2014-01-01,2
B00137GBC0,2014-01-01,2
B00137GB8Y,2014-01-01,12
B00137GB0M,2014-01-01,12
B00137G9B8,2014-01-01,2
B00137G8R8,2014-01-01,1
B00137G8OG,2014-01-01,4
B00137G8MS,2014-01-01,8
B00137G8FK,2014-01-01,4
B00137G83M,2014-01-01,1
B00137G6XO,2014-01-01,2
B00136RYK4,2014-01-01,1
B00136RVP2,2014-01-01,2
B00000JJTM,2014-01-01,1
B00136RVG6,2014-01-01,4
B00136RVCU,2014-01-01,4
B00136RL8Y,2014-01-01,1
B00136RL02,2014-01-01,2
B00136RKXA,2014-01-01,1
B00136RKIK,2014-01-01,4
B0000564WK,2014-01-01,1
B00136Q068,2014-01-01,1
B00136Q00O,2014-01-01,2
B00136PYOM,2014-01-01,4
B000056EW1,2014-01-01,1
B00136PYJW,2014-01-01,1
B000056XHA,2014-01-01,1
B000057S59,2014-01-01,1
B00136PY4W,2014-01-01,4
B00136PXKC,2014-01-01,2
B00136PWNK,2014-01-01,1
B000067E2F,2014-01-01,1
B00136PUC8,2014-01-01,2
B00008GSAW,2014-01-01,1
B00136PU6Y,2014-01-01,2
B00136Q1QM,2014-01-01,1
B00136PU0A,2014-01-01,4
B00136Q216,2014-01-01,2
B00136Q306,2014-01-01,2
B00136RJO0,2014-01-01,1
B000040OA5,2014-01-01,1
B00004C4RN,2014-01-01,1
B00136RJJK,2014-01-01,2
B00136RJ86,2014-01-01,4
B00136RIJ6,2014-01-01,1
B00004TYMZ,2014-01-01,1
B00136RH8S,2014-01-01,2
B00136RGCA,2014-01-01,1
B00004UDAW,2014-01-01,1
B00136RFV2,2014-01-01,2
B00136RFGW,2014-01-01,1
B00136RF5S,2014-01-01,4
B00136Q5ZY,2014-01-01,2
B0000540D9,2014-01-01,2
B00136Q24I,2014-01-01,2
B0009NBOTY,2014-01-01,1
B0009O18IK,2014-01-01,2
B0009TRGKO,2014-01-01,1
B000M6F8F4,2014-01-01,1
B00136JD9Y,2014-01-01,10
B000MC89R2,2014-01-01,1
B00136JCGS,2014-01-01,2
B000MGLGSM,2014-01-01,1
B00136JCCW,2014-01-01,2
B00136JDEO,2014-01-01,2
B00136JC4U,2014-01-01,1
B00136JB8W,2014-01-01,2
B00136J9YI,2014-01-01,2
B00136J9UC,2014-01-01,1
B00136J9U2,2014-01-01,4
B00136J9TS,2014-01-01,2
B00136J9GQ,2014-01-01,2
B000MQCUKK,2014-01-01,1
B000M4ZIYM,2014-01-01,1
B00136JDTE,2014-01-01,2
B000LWZD7M,2014-01-01,3
B00136JMOK,2014-01-01,2
B00136JLS2,2014-01-01,1
B000K4Y80O,2014-01-01,1
B00136JL6Y,2014-01-01,1
B000KURRZG,2014-01-01,1
B00136JJ02,2014-01-01,1
B00136JID0,2014-01-01,2
B000L676UA,2014-01-01,1
B00136JHHW,2014-01-01,2
B00136JGNM,2014-01-01,4
B00136JFHO,2014-01-01,1
B00136JF9M,2014-01-01,2
B000LT10X6,2014-01-01,2
B00136JF8I,2014-01-01,2
B00136JF38,2014-01-01,1
B00136J9FM,2014-01-01,2
B000NL0HP4,2014-01-01,1
B000NQ29SC,2014-01-01,1
B00136J7ZE,2014-01-01,18
B000QMFUCU,2014-01-01,1
B000QMFUJ8,2014-01-01,1
B000QMG34E,2014-01-01,2
B000QMHRMG,2014-01-01,2
B0012FAPQG,2014-01-01,2
B000QMHRP8,2014-01-01,1
B0012F8XQK,2014-01-01,1
B000QMWV68,2014-01-01,1
B000QMYBE8,2014-01-01,1
B000QNCT14,2014-01-01,1
B000QNJN7M,2014-01-01,1
B0012F8RKW,2014-01-01,2
B000QNT5TS,2014-01-01,2
B0012F6TZC,2014-01-01,1
B0012F6QM8,2014-01-01,2
B0012FC7NA,2014-01-01,1
B000JJSSH4,2014-01-01,1
B0012FDNHY,2014-01-01,4
B000QMCWMG,2014-01-01,1
B00136J7XQ,2014-01-01,2
B000OZAGG4,2014-01-01,4
B00136ITNK,2014-01-01,2
B00136ITAS,2014-01-01,1
B00130NNJ6,2014-01-01,2
B000PWZRO2,2014-01-01,1
B00130DHEM,2014-01-01,1
B000Q37FUE,2014-01-01,1
B000Q3ND4G,2014-01-01,1
B000QCOA7G,2014-01-01,1
B0012PAMXM,2014-01-01,4
B0012O7N2Q,2014-01-01,1
